http://www.aibl.fr/membres/academiciens-depuis-1663/;;;;;;;;;;
;;;;;;;;;;
"de 1663 à 1701 : une seule catégorie, celle de membre (M) ;";;;;;;;;;;
"de 1701 à 1793 : ont été retenues les catégories de membres honoraire (H), pensionnaire (P) et d’associé libre (AL) ; les deux premières correspondent à celles des membres actuels, la dernière à celle des associés étrangers ;";;;;;;;;;;
"de 1795 à 1816 : les différentes catégories de membres ont été fondues ensemble (M) ; s’y ajoutent des associés étrangers (AE) ;";;;;;;;;;;
"de 1816 à 1999 : trois catégories de membres : membre ordinaire (O), membre libre (L) et associé étranger (AE) ;";;;;;;;;;;
depuis 1999 : une seule catégorie, celle de membre (M), à laquelle s’adjoignent des associés étrangers (AE).;;;;;;;;;;
;;;;;;;;;;
FullName;VIAF Number;Pseudonym (dit);;;;;;;;
MEILLET, Paul, Jules, Antoine (1866 - O 1924 - 1936);;;;;;;;;;
MÉNANT, Joachim (1820 - L 1888 - 1899);;;;;;;;;;
MENÉNDEZ PIDAL, Ramón (1869 - AE 1953 - 1968);;;;;;;;;;
MENTELLE, Edme (1730 - M 1795 - 1815);;;;;;;;;;
MERCIER, Louis-Sébastien (1740 - M 1795 - 1814);;;;;;;;;;
MÉRIMÉE, Prosper (1803 - L 1843 - 1870);;;;;;;;;;
MERLIN, Maurice, Joseph, Alfred (1876 - O 1928 - 1965);;;;;;;;;;
METZGER, Henri (1912 - L 1988 - 2007);;;;;;;;;;
MEYER, Marie, Paul, Hyacinthe (1840 - O 1883 - 1917);;;;;;;;;;
MICHAELIS, Jean-David (1717 - AL 1789 - 1791);;;;;;;;;;
MICHAUD, Joseph-François (1767 - L 1837 - 1839);;;;;;;;;;
MICHEL, Alain, Paul, Marie, Louis (1929 - O 1997);;;;;;;;;;
MICHON, Étienne, Alexandre, Louis, Charles (1865 - O 1925 - 1939);;;;;;;;;;
MIKASA, Takahito, S. A. I. le prince (1915 - AE 1991);;;;;;;;;;
MIKLOSICH, Franz von (1813 - AE 1888 - 1890);;;;;;;;;;
MILLER, Bénigne-Emmanuel-Clément (1810 - O 1860 - 1886);;;;;;;;;;
MILLET, Fortuné, Eugène, Gabriel (1867 - O 1929 - 1953);;;;;;;;;;
MILLIN de GRANDMAISON, Aubin-Louis (1759 - M 1804 - 1818);;;;;;;;;;
MINORSKY, Vladimir, Fedorovich (1877 - AE 1963 - 1966);;;;;;;;;;
MIONNET, Théodore-Edme (1770 - O 1830 - 1842);;;;;;;;;;
MIOT, André-François comte de MÉLITO (1762 - L 1835 - 1841);;;;;;;;;;
MIRAMBEL, André, Joseph, Antoine (1900 - L 1965 - 1970);;;;;;;;;;
MOHL, Julius (1800 - O 1844 - 1876);;;;;;;;;;
MOLLAT, Mgr Guillaume, Marie, Charles, Henry (1877 - L 1954 - 1968);;;;;;;;;;
MOLLAT DU JOURDIN, Michel (1911 - O 1978 - 1996);;;;;;;;;;
MOLLEVAUT, Charles-Louis (1776 - O 1816 - 1844);;;;;;;;;;
MOMIGLIANO, Arnaldo, Dante (1908 - AE 1978 - 1987);;;;;;;;;;
MOMMSEN, Christian, Matthias, Theodor (1817 - AE 1895 - 1903);;;;;;;;;;
MONCEAUX, Étienne, Paul, Victor (1859 - O 1912 - 1941);;;;;;;;;;
MOND, Sir Robert, Ludwig (1867 - AE 1936 - 1938);;;;;;;;;;
MONFRIN, Jacques (1924 - O 1983 - 1998);;;;;;;;;;
MONGEZ, Antoine (1747 - M 1795 - 1835);;;;;;;;;;
MONMERQUÉ-DESROCHAIS, Louis-Jean-Nicolas (1780 - L 1833 - 1860);;;;;;;;;;
MONTESQUIOU-FEZENSAC, l’abbé François-Xavier-Marie-Antoine, duc de (1756 - L 1816 - 1832);;;;;;;;;;
MONTET, Pierre, Jean, Marie (1885 - O 1953 - 1966);;;;;;;;;;
MONTEVERDI, Angelo (1866 - AE 1965 - 1967);;;;;;;;;;
MONTFAUCON, dom Bernard de (1655 - H 1719 - 1741);;;;;;;;;;
MOREAU de MAUTOUR, Philibert-Bernard (1654 - P 1712 - 1737);;;;;;;;;;
MOREL-FATIO, Alfred, Paul, Victor (1850 - O 1910 - 1924);;;;;;;;;;
MORELLI, l’abbé Jacopo (1745 - AE 1817 - 1819);;;;;;;;;;
MORET, Alexandre (1868 - O 1926 - 1938);;;;;;;;;;
MORGHEN, Raffaello (1896 - AE 1964 - 1983);;;;;;;;;;
MORIN, Henri (1655 - P 1724 - 1728);;;;;;;;;;
MOSCATI, Sabatino (1922 - AE 1989 - 1997);;;;;;;;;;
MÜLLER, Friedrich, Maximilian, dit Max (1823 - AE 1869 - 1900);;;;;;;;;;
MUNK, Salomon (1805 - O 1858 - 1867);;;;;;;;;;
MUNK OLSEN, Birger (1935 - AE 1998);;;;;;;;;;
MÜNTZ, Louis, Frédéric, Eugène (1845 - O 1893 - 1902) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
NAUDET, Joseph (1786 - O 1817 - 1878);;;;;;;;;;
NAUZE, Louis JOUARD de la (1696 - P 1754 - 1773);;;;;;;;;;
NAVILLE, Henri, Édouard (1844 - AE 1908 - 1926);;;;;;;;;;
NICOLET, Claude, René (1930 - O 1986 - 2010);;;;;;;;;;
NIEBUHR, Carsten (1733 - AE 1802 - 1815);;;;;;;;;;
NILSSON, Nils, Martin, Persson (1874 - AE 1964 - 1967);;;;;;;;;;
NISARD, Marie-Léonard-Charles (1808 - L 1876 - 1889);;;;;;;;;;
NIVERNOIS, Louis-Jules BARBON-MANCINI-MAZARINI, duc de (1716 - H 1744 - 1798);;;;;;;;;;
NORBERG, Dag, Ludwig (1909 - AE 1984 - 1996);;;;;;;;;;
NORODOM SIHAMONI, Preah Bat Samdech Preah Boromneath, Sa Majesté (1953 - AE 2008);;;;;;;;;;
NOUGAYROL, Jean, Eugène, Pierre (1900 - O 1968 - 1975);;;;;;;;;;
NYROP, Kristoffer (1858 - AE 1920 - 1931) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
OLIVIER-MARTIN, François, Jean, Marie (1879 - O 1936 - 1952);;;;;;;;;;
OMONT, Henry, Auguste (1857 - O 1900 - 1940);;;;;;;;;;
OPPERT, Jules (1825 - O 1881 - 1905);;;;;;;;;;
ORLANDOS, Anastase, Cimon (1887 - AE 1976 - 1979);;;;;;;;;;
ORMESSON, Louis-François de Paule LE FÈVRE de (1718 - H 1765 - 1789);;;;;;;;;;
ORSI, Paolo (1859 - AE 1931 - 1935);;;;;;;;;;
OURLIAC, Pierre, Raymond, Paul (1911 - L 1970 - 1998);;;;;;;;;;
OUVAROFF, Serge Séminowitch (1785 - AE 1820 - 1855) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
PACCIAUDI, le Père Paul-Marie (1710 - AL 1769 - 1785);;;;;;;;;;
PALANQUE, Jean-Rémy (1898 - L 1968 - 1988);;;;;;;;;;
PALLOTTINO, Massimo (1909 - AE 1975 - 1995);;;;;;;;;;
PARDESSUS, Jean-Marie (1772 - O 1829 - 1853);;;;;;;;;;
PARAVICINI, Werner (1942 - AE 2002);;;;;;;;;;
PARAVICINI-BAGLIANI, Agostino (1943 - AE 2008);;;;;;;;;;
PARIS, Alexis-Paulin (1800 - O 1837 - 1881);;;;;;;;;;
PARIS, Gaston, Bruno, Paulin (1839 - O 1876 - 1903);;;;;;;;;;
PARIS, Marie, Joseph, Pierre (1859 - L 1920 - 1931);;;;;;;;;;
PARROT, André, Charles, Ulrich (1901 - O 1963 - 1980);;;;;;;;;;
PASSIONEI, le cardinal Dominique (1682 - AL 1755 - 1761);;;;;;;;;;
PASTORET, Claude-Emmanuel-Joseph-Pierre, marquis de (1756 - M 1795 - 1840);;;;;;;;;;
PAULMY, Marc-Antoine-René de VOYER d’ARGENSON, marquis de (1722 - H 1756 - 1787);;;;;;;;;;
PAVET de COURTEILLE, Abel-Jean-Baptiste-Marie-Michel (1821 - O 1873 - 1889);;;;;;;;;;
PAVILLON, Étienne (1632 - P 1701 - 1705);;;;;;;;;;
PEDERSEN, Holger (1867 - AE 1948 - 1953);;;;;;;;;;
PEETERS, le R. P. Paul, Jean, Marie, Charles, Joseph (1870 - AE 1945 - 1950);;;;;;;;;;
PELLAT, Charles, Lucien, Paul (1914 - O 1984 - 1992);;;;;;;;;;
PELLIOT, Paul, Eugène (1878 - O 1921 - 1945);;;;;;;;;;
PERDRIZET, Émile, Paul, Frédéric (1870 - L 1934 - 1938);;;;;;;;;;
PERNOT, Laurent (1966 - M 2012);;;;;;;;;;
PERRAULT, Charles (1628 - M 1679 - 1703);;;;;;;;;;
PERRIN, Marie, Charles-Edmond (1887 - O 1950 - 1974);;;;;;;;;;
PERROT, Georges (1832 - O 1874 - 1914);;;;;;;;;;
PERTZ, Georg-Heinrich-Jacob (1795 - AE 1863 - 1876);;;;;;;;;;
PÉTIGNY, François-Jules FILHEUL de (1801 - L 1850 - 1858);;;;;;;;;;
PETIT-DUTAILLIS, Charles, Edmond (1868 - O 1930 - 1947);;;;;;;;;;
PETIT-RADEL, Louis-Charles-François (1756 - M 1806 - 1836);;;;;;;;;;
PETOT, Pierre, Jules, Charles, Joseph (1887 - O 1957 - 1966);;;;;;;;;;
PETRACOS, Vassilis (1932 - AE 1998);;;;;;;;;;
PEYRON, l’abbé Vittorio-Amedeo (1785 - AE 1854 - 1870);;;;;;;;;;
PEYSSONEL, Charles de (1700 - AL 1750 - 1757);;;;;;;;;;
PÉZARD, André, Eugène, Daniel (1893 - L 1970 - 1984);;;;;;;;;;
PFISTER, Max (1932 - AE 2010);;;;;;;;;;
PHILONENKO, Marc, Eugène (1930 - M 1999);;;;;;;;;;
PICARD, Olivier (1930 - M 2009);;;;;;;;;;
PICARD, Charles, Pierre (1883 - O 1932 - 1965);;;;;;;;;;
PICOT, Auguste, Émile (1844 - L 1897 - 1918);;;;;;;;;;
PIGANIOL, André, Félix, Guy (1883 - O 1945 - 1968);;;;;;;;;;
PIPPIDI, Dionisie, Mihail (1905 - AE 1975 - 1993);;;;;;;;;;
PIRENNE, Henri, Jean, Lucien (1862 - AE 1918 - 1935);;;;;;;;;;
POINSSOT, Louis, François, Albert (1879 - L 1962 - 1967);;;;;;;;;;
POIRIER, dom Germain (1724 - M 1801 - 1803);;;;;;;;;;
POLIGNAC, le cardinal Melchior de (1661 - H 1717 - 1741);;;;;;;;;;
POMPONNE, l’abbé Henri-Charles ARNAULD de (1669 - H 1743 - 1756);;;;;;;;;;
PORT, François, Célestin (1828 - L 1887 - 1901);;;;;;;;;;
POSENER, Henri, Georges (1906 - O 1969 - 1988);;;;;;;;;;
POTTIER, Bernard, Louis (1924 - O 1997);;;;;;;;;;
POTTIER, François, Paul, Edmond (1855 - O 1899 - 1934);;;;;;;;;;
POUGENS, le chevalier Marie-Charles-Joseph de (1755 - M 1790 - 1833);;;;;;;;;;
POUILLOUX, Jean (1917 - O 1978 - 1996);;;;;;;;;;
POULLE, Emmanuel, Louis (1928 - O 1996 - 2011);;;;;;;;;;
POULSEN, Paul, Frederik, Sigfred (1876 - AE 1946 - 1950);;;;;;;;;;
POUQUEVILLE, François-Charles-Hugues-Laurent (1770 - O 1827 - 1838);;;;;;;;;;
POWICKE, Sir Frederick, Maurice (1879 - AE 1951 - 1963);;;;;;;;;;
PRADEL, Pierre, Gabriel (1901 - O 1967 - 1977);;;;;;;;;;
PROU, Jean, Maurice (1861 - O 1910 - 1930);;;;;;;;;;
PUECH, Henri-Charles (1902 - O 1962 - 1986);;;;;;;;;;
PUECH, Marie, Pierre, Aimé, Joseph (1860 - O 1923 - 1940) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
QUATREMÈRE, Etienne-Marc (1782 - M 1815 - 1857);;;;;;;;;;
QUATREMERE de QUINCY, Antoine-Chrysostome QUATREMERE, dit (1755 - M 1804 - 1849);;;;;;;;;;
QUICHERAT, Louis (1799 - O 1864 - 1884);;;;;;;;;;
QUINAULT, Philippe (1635 - M 1674 - 1688);;;;;;;;;;
QUIRINI, le cardinal Girolamo (1680 - AL 1750 - 1755) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
RACINE, Jean (1639 - M 1683 - 1699);;;;;;;;;;
RACINE, Louis (1692 - P 1747 - 1753);;;;;;;;;;
RADET, Georges, Albert (1859 - L 1925 - 1941);;;;;;;;;;
RAINSSANT, Pierre (1640 - M 1683 - 1689);;;;;;;;;;
RAJNA, Pio (1847 - AE 1924 - 1930);;;;;;;;;;
RAPP, Francis, Jean, Joseph (1926 - L 1993);;;;;;;;;;
RAVAISSON-MOLLIEN, Jean-Gaspard-Félix LACHER (1813 - M 1849 - 1900);;;;;;;;;;
RAWLINSON, Sir Henry Creswick (1810 - AE 1887 - 1895);;;;;;;;;;
RAYNOUARD, François-Just-Marie (1761 - O 1816 - 1836);;;;;;;;;;
RECHT, Roland (1941- M 2003);;;;;;;;;;
REGNIER, Jacques-Auguste-Adolphe (1804 - O 1855 - 1884);;;;;;;;;;
REINACH, Salomon (1858 - O 1896 - 1932);;;;;;;;;;
REINACH, Théodore (1860 - L 1909 - 1928);;;;;;;;;;
REINAUD, Joseph-Toussaint (1795 - O 1832 - 1867);;;;;;;;;;
REINHARD, Carl-Friedrich, comte de (1761 - M 1795 - 1837);;;;;;;;;;
RÉMUSAT, Jean-Pierre-Abel (1788 - O 1816 - 1832);;;;;;;;;;
RENAN, Joseph-Ernest (1823 - O 1856 - 1892);;;;;;;;;;
RENARD, Marcel, Arthur, Pascal (1909 - AE 1983 - 1990);;;;;;;;;;
RENAUDOT, l’abbé Eusèbe (1646 - M 1691 - 1720);;;;;;;;;;
RENIER, Charles-Alphones-Léon (1809 - O 1856 - 1885);;;;;;;;;;
RENNEL, James (1742 - AE 1802 - 1830);;;;;;;;;;
RENOU, Louis, Marie, Joseph (1896 - O 1946 - 1966);;;;;;;;;;
RESNEL, Jean-François du BELLEY du (1692 - P 1756 - 1761);;;;;;;;;;
REVEILLÈRE-LÉPEAUX, Louis-Marie de la REVEILLÈRE, dit (1753 - M 1803 - 1824);;;;;;;;;;
RIANT, Paul-Édouard, comte (1836 - O 1880 - 1888);;;;;;;;;;
RICHARD, Jean, Barthélémy (1921 - L 1987);;;;;;;;;;
RICO, Francisco (1942 - AE 2010);;;;;;;;;;
RIGAUDIÈRE, Albert (1938 - M 2000);;;;;;;;;;
RIQUER, Martin de, comte de CASA DAVALOS (1914 - AE 1990);;;;;;;;;;
RITSCHL, Friedrich-Wilhelm (1806 - AE 1867 - 1876);;;;;;;;;;
RITTER, Carl (1779 - AE 1855 - 1859);;;;;;;;;;
RIZZO, Giulio, Emanuele (1865 - AE 1936 - 1950);;;;;;;;;;
ROBERT, Louis, Jean, Léon (1904 - O 1948 - 1985);;;;;;;;;;
ROBERT, Jean-Noël, Alexandre (1949 - M 2006);;;;;;;;;;
ROBERT, Pierre-Charles (1812 - L 1871 - 1887);;;;;;;;;;
ROBIN, Christian (1943 - M 2005);;;;;;;;;;
ROCHEFORT, Guillaume DUBOIS de (1731 - P 1786 - 1788);;;;;;;;;;
ROCHETTE, Désiré-Raoul (1789 - M 1816 - 1854);;;;;;;;;;
ROHAN, Armand-Gaston-Maximilien, cardinal de (1674 - H 1701 - 1749);;;;;;;;;;
ROMILLY, Jacqueline DAVID, dite de (1913 - O 1975 - 2010);;;;;;;;;;
RONCAGLIA, Aurelio (1917 - AE 1998);;;;;;;;;;
ROQUES, Mario, Louis, Guillaume (1875 - O 1933 - 1961);;;;;;;;;;
ROSSIGNOL, Jean-Pierre (1803 - O 1853 - 1893);;;;;;;;;;
ROSTOVTSEFF, Mikhaïl Ivanovitch (1870 - AE 1927 - 1952);;;;;;;;;;
ROTHELIN, l’abbé Charles d’ORLÉANS de (1691 - H 1733 - 1744);;;;;;;;;;
ROUGÉ, Olivier-Charles-Camille-Emmanuel, vicomte de (1811 - O 1853 - 1872);;;;;;;;;;
ROUSSEL, Pierre (1881 - O 1937 - 1945);;;;;;;;;;
ROY, Jules, Étienne, Maurice, Augustin (1856 - L 1929 - 1932);;;;;;;;;;
ROZIÈRE, Thomas, Louis, Marie, Eugène de (1820 - O 1871 - 1896);;;;;;;;;;
RUBLE, Joseph, Étienne, Alphonse, baron de (1834 - L 1896 - 1898);;;;;;;;;;
RUE, l’abbé GERVAIS de la (1751 - L 1832 - 1835);;;;;;;;;;
RYCKMANS, Mgr Constant, Louis de Gonzague, Marie, Joseph (1887 - AE 1943 - 1969) ;;;;;;;;;;
;;;;;;;;;;
Retour en haut de page;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
SAGLIO, Edmond (1828 - L 1887 - 1911);;;;;;;;;;
SAINT-AIGNAN, Paul-Hippolyte de BEAUVILLIERS, duc de (1686 - H 1732 - 1776);;;;;;;;;;
SAINTE-CROIX, Guillaume-Emmanuel-Joseph GUILHEM de CLERMONT-LODÈVE, baron de (1746 - M 1803 - 1809);;;;;;;;;;
SAINT-FLORENTIN, Louis PHÉLYPEAUX duc de la VRILLIÈRE, comte de (1705 - H 1757 - 1777);;;;;;;;;;
SAINT-MARTIN, Antoine-Jean (1791 - O 1820 - 1832);;;;;;;;;;
SAINT-SIMON, Charles-François VERMANDOIS de ROUVROY-SANDRICOURT de (1727 - AL 1785 - 1794);;;;;;;;;;
SALET, Francis, Pierre, Eugène, Étienne (1909 - O 1977 - 2000);;;;;;;;;;
SALIN, Marie, Pierre, Marcel, Édouard (1889 - L 1952 - 1970);;;;;;;;;;
SALLIER, l’abbé Claude (1685 - P 1741 - 1761);;;;;;;;;;
SALVERDA DE GRAVE, Jean-Jacques (1863 - AE 1946 - 1947);;;;;;;;;;
SALVERTE, Anne-Joseph-Eusèbe BACONNIÈRE- (1771 - L 1830 - 1839);;;;;;;;;;
SAMARAN, Charles, Maxime, Donatien (1879 - O 1941 - 1982);;;;;;;;;;
SAUERLÄNDER, Willibald, Paul, Walter (1924 - AE 1998);;;;;;;;;;
SAULCY, Louis-Félicien-Joseph CAIGNART de (1807 - O 1842 - 1880);;;;;;;;;;
SCHAEFFER-FORRER, Claude, Frédéric, Armand (1898 - O 1953 - 1982);;;;;;;;;;
SCHEFER, Charles, Henri, Auguste (1820 - O 1878 - 1898);;;;;;;;;;
SCHEIL, le R. P. Jean-Vincent (1858 - O 1908 - 1940);;;;;;;;;;
SCHILTZ, Véronique (1942 - M 2011);;;;;;;;;;
SCHLUMBERGER, Daniel, Théodore (1904 - L 1958 - 1972);;;;;;;;;;
SCHLUMBERGER, Léon, Gustave (1844 - O 1884 - 1929);;;;;;;;;;
SCHNEIDER, Jean, Eugène, Adrien (1903 - L 1968 - 2004);;;;;;;;;;
SCHOEPFLIN, Jean-Daniel (1694 - AL 1750 - 1771);;;;;;;;;;
SCHOTT, Siegfried, Hugo, Erdmann (1897 - AE 1968 - 1971);;;;;;;;;;
SCHWEIGHAEUSER, Jean (1743 - L 1816 - 1830);;;;;;;;;;
SECOUSSE, Denis-François (1691 - P 1747 - 1754);;;;;;;;;;
SÉGUIER, Jean-François (1703 - AL 1772 - 1784);;;;;;;;;;
SÉGUIER, Nicolas-Maximilien-Sidoine, marquis de SAINT-BRISSON (1773 - L 1832 - 1854);;;;;;;;;;
SENART, Émile, Charles, Marie (1847 - O 1882 - 1928);;;;;;;;;;
SESTINI, Domenico (1750 - AE 1820 - 1832);;;;;;;;;;
SESTON, Max, Marcel, William (1900 - O 1970 - 1983);;;;;;;;;;
SEVIN, l’abbé François (1682 - P 1726 - 1741);;;;;;;;;;
SEYRIG, Henri, Arnold (1895 - L 1952 - 1973);;;;;;;;;;
SICILIANO, Italo (1895 - AE 1970 - 1980);;;;;;;;;;
SICKEL, Friedrich, Adolf, Theodor, chevalier von (1826 - AE 1890 - 1908);;;;;;;;;;
SIGRAIS, Claude-Guillaume BOURDON de (1715 - P 1770 - 1791);;;;;;;;;;
SILLERY, Fabio BRÛLART de (1655 - H 1701 - 1714);;;;;;;;;;
SILVESTRE de SACY, Antoine-Isaac SILVESTRE, dit (1758 - M 1795 - 1838);;;;;;;;;;
SIMON, Jean-François (1654 - P 1705 - 1719);;;;;;;;;;
SIMON, Marcel (1907 - L 1969 - 1986);;;;;;;;;;
SIMS-WILLIAMS, Nicholas (1949 - AE 2002);;;;;;;;;;
SLANE, William MAC-GUCKIN, baron de (1801 - O 1862 - 1878);;;;;;;;;;
SODINI, Jean-Pierre (1940 - M 2008);;;;;;;;;;
SOMMERFELT, Alf, Axelssøn (1892 - AE 1964 - 1965);;;;;;;;;;
STADEN, Heinrich von (1939 - AE 2004);;;;;;;;;;
STOKES, Whitley (1830 - AE 1891 - 1909);;;;;;;;;;
STRATFORD, Neil;;;;;;;;;;
SYME, Sir Ronald (1903 - AE 1967 - 1989) ;;;;;;;;;;
TALLEMANT, l’abbé Paul (1642 - M 1673 - 1712);;;;;;;;;;
TALLEYRAND-PÉRIGORD, Charles-Maurice, prince de (1754 - M 1795 - 1838);;;;;;;;;;
TERCIER, Jean-Pierre (1704 - P 1763 - 1767);;;;;;;;;;
TERRASSE, Henri, Louis, Étienne (1895 - L 1953 - 1971);;;;;;;;;;
TESSIER, Georges, Ernest, Prosper, Marie (1891 - O 1953 - 1967);;;;;;;;;;
TEXIER, Charles-Marie-Félix (1802 - L 1855 - 1871);;;;;;;;;;
THÉDENAT, le R. P. Marie, Henry (1844 - L 1898 - 1916);;;;;;;;;;
THIERRY, Jacques-Nicolas-Augustin (1795 - O 1830 - 1856);;;;;;;;;;
THOMAS, André, Antoine (1857 - O 1904 - 1935);;;;;;;;;;
THOMSEN, Vilhelm, Ludvig, Peter (1842 - AE 1909 - 1927);;;;;;;;;;
THUREAU-DANGIN, Jean, Geneviève, François (1872 - O 1917 - 1944);;;;;;;;;;
THUROT, François-Charles-Eugène (1823 - O 1871 - 1882);;;;;;;;;;
THUROT, Jean-François (1768 - O 1830 - 1832);;;;;;;;;;
TILANDER, Gunnar, Artur (1894 - AE 1968 - 1973);;;;;;;;;;
TILLADET, l’abbé Jean-Marie de la MARQUE de (1650 - P 1705 - 1715);;;;;;;;;;
TISSERANT, le cardinal Eugène, Gabriel, Gervais, Laurent (1884 - L 1938 - 1972);;;;;;;;;;
TISSOT, Charles-Joseph (1828 - L 1880 - 1884);;;;;;;;;;
TOBLER, Adolf (1835 - AE 1909 - 1910);;;;;;;;;;
TOCHON d’ANNECY, Joseph-François TOCHON, dit (1772 - O 1816 - 1820);;;;;;;;;;
TONNELAT, Ernest, Louis, Paul (1877 - L 1945 - 1948);;;;;;;;;;
TORREMUZA, Gabriel-Lancilotto CASTELLO, prince de (1727 - AL 1783 - 1792);;;;;;;;;;
TOUBERT, Pierre (1932 - O 1986);;;;;;;;;;
TOULONGEON, François-Emmanuel, vicomte de (1748 - M 1797 - 1812);;;;;;;;;;
TOURREIL, Jacques de (1656 - M 1691 - 1715);;;;;;;;;;
TURCAN, Robert, Alain (1929 - O 1990);;;;;;;;;;
TURGOT, Anne-Robert-Jacques (1727 - H 1776 - 1781);;;;;;;;;;
TURGOT, Michel-Étienne (1690 - H 1743 - 1751) ;;;;;;;;;;
VAILLANT, le père Jean-Foi VAILLANT, dit (1532 - P 1702 - 1706);;;;;;;;;;
VALLET, Georges (1922 - L 1989 - 1994);;;;;;;;;;
VALLOIS, Jules, Maurice, René (1882 - L 1949 - 1962);;;;;;;;;;
VALOIS, Joseph, Marie, Noël (1855 - O 1902 - 1915);;;;;;;;;;
VALOIS de la MARRE, Charles de (1671 - P 1722 - 1747);;;;;;;;;;
VAN BERCHEM, Edmond-Maximilien BERTHOUT, dit Max (1863 - AE 1913 - 1921);;;;;;;;;;
VANDERBOURG, Martin-Marie-Charles de BOUDENS, vicomte de (1765 - M 1814 - 1827);;;;;;;;;;
VANDIER, Jacques, Victor, Edmond, Raymond (1904 - O 1965 - 1973);;;;;;;;;;
VAN PRAET, Joseph-Basile-Bernard (1754 - O 1830 - 1837);;;;;;;;;;
VATRY, l’abbé René (1697 - P 1753 - 1770);;;;;;;;;;
VAUCHEZ, André, Michel (1938 - L 1998);;;;;;;;;;
VAUX, le R. P. Roland, Étienne, Marie GUÉRIN de (1903 - L 1962 - 1971);;;;;;;;;;
VENDRYES, Joseph, Jean, Baptiste, Marie (1875 - O 1931 - 1960);;;;;;;;;;
VENUTI, l’abbé Ridolfino (1705 - AL 1750 - 1769);;;;;;;;;;
VERCOUTTER, Jean, Louis, Henri (1911 - O 1984 - 2000);;;;;;;;;;
VERELLEN, Carl, Franciscus (1952 - M 2008);;;;;;;;;;
VERGER, Jacques (1943 - M 2012);;;;;;;;;;
VERNET, André, Jules, Henri (1910 - O 1980 - 1999);;;;;;;;;;
VERTOT, l’abbé René AUBER, sieur de (1655 - P 1705 - 1735);;;;;;;;;;
S. M. VICTOR EMMANUEL III, Ferdinand, Marie, Janvier, roi d’Italie (1869 - AE 1915 - 1947);;;;;;;;;;
VILLEDEUIL, Pierre-Charles LAURENT, marquis de (1742 - H 1789 - 1828);;;;;;;;;;
VILLEMAIN, Abel-François (1790 - O 1841 - 1870);;;;;;;;;;
VILLENEUVE-BARGEMONT, Louis-François de (1784 - L 1840 - 1850);;;;;;;;;;
VILLETERQUE, Alexandre-Louis de (1759 - M 1796 - 1811);;;;;;;;;;
VILLOISON, Jean-Baptiste-Gaspard d’ANSSE de (1750 - P 1791 - 1805);;;;;;;;;;
VINCENT, Alexandre-Joseph-Hydulphe (1797 - O 1850 - 1868);;;;;;;;;;
VIOLANTE, Cinzio (1921 - AE 1992 - 2001);;;;;;;;;;
VIOLLET, Marie, Paul (1840 - O 1887 - 1914);;;;;;;;;;
VIROLLEAUD, Jean, Charles, Gabriel (1879 - O 1941 - 1968);;;;;;;;;;
VISCONTI, Ennius-Quirinus (1751 - M 1804 - 1818);;;;;;;;;;
VITET, Louis (1802 - L 1839 - 1873);;;;;;;;;;
VOGÜÉ, Charles, Jean, Melchior, marquis de (1829 - L 1868 - 1916);;;;;;;;;;
VOLLGRAFF, Carl, Wilhelm (1876 - AE 1948 - 1967);;;;;;;;;;
VOLTERRA, Edoardo (1904 - AE 1976 - 1984) ;;;;;;;;;;
WADDINGTON, William-Henry (1826 - O 1865 - 1894);;;;;;;;;;
WAILLY, Joseph-Noël, dit Natalis de (1805 - O 1841 - 1886);;;;;;;;;;
WALBERG, Franz, Gustaf, Emmanuel (1873 - AE 1950 - 1951);;;;;;;;;;
WALCKENAER, Charles-Athanase, baron de (1771 - M 1813 - 1852);;;;;;;;;;
WALLON, Henri, Alexandre (1812 - O 1850 - 1904);;;;;;;;;;
WARTBURG, Walther von (1888 - AE 1964 - 1971);;;;;;;;;;
WASZINK, Jan, Hendrik (1908 - AE 1971 - 1990);;;;;;;;;;
WATKINS, Calvert Ward (1933 - AE 1999);;;;;;;;;;
WEBER, Albrecht, Friedrich (1825 - AE 1894 - 1901);;;;;;;;;;
WEIL, Henri (1818 - O 1882 - 1909);;;;;;;;;;
WEIL, Raymond, Camille (1923 - O 1985 - 1995);;;;;;;;;;
WELCKER, Friedrich-Gottlieb (1784 - AE 1858 - 1868);;;;;;;;;;
